11/09/2000 Kansas                  99 UCLA                    98 N New York, NY
11/25/2000 Cal St. Fullerton       52 Cal Riverside           59
11/26/2000 San Diego               65 Hawaii                  63
11/26/2000 Robert Morris           51 Missouri Kansas City    78
11/26/2000 Appalachian St.         73 Hawaii Hilo             63
11/26/2000 Cleveland St.           71 SE Missouri St.         72 N Kansas City, MO
11/26/2000 Birmingham Southern     74 Texas A&M               54
11/26/2000 Green Mountain          55 Albany (NY)            101
11/26/2000 Central Florida         80 Hawaii Pacific          67
11/26/2000 Texas Southern          67 Illinois                86
11/26/2000 San Francisco           66 Montana St.             71 N Hilo, HI
11/26/2000 Hampton                 70 Radford                 74
11/26/2000 Cal Poly-SLO            72 Texas A&M Corpus Chris  86
11/26/2000 Texas Arlington         50 Wichita St.             64
11/26/2000 Providence              69 Auburn                  80 N Kansas City, MO
11/26/2000 Duquesne                89 Siena                   91 N Honolulu, HI
11/26/2000 Toledo                  61 Creighton               57 N Kansas City, MO
11/26/2000 Long Beach St.          79 Tulane                  74 N Hilo, HI
11/26/2000 San Jose St.            82 St. Mary's (CA)         68
11/26/2000 Towson                  75 Villanova               87
11/26/2000 College of Charleston   76 TCU                     71 N Honolulu, HI
11/26/2000 St. Joseph's (PA)       92 Colorado                78
11/26/2000 Oregon St.              60 Oklahoma                78 N Hilo, HI
11/26/2000 Georgetown              76 Minnesota               60 N Honolulu, HI
11/26/2000 SE Louisiana            51 Elon                    59 N Honolulu, HI
11/27/2000 Alabama St.             85 Florida A&M             87
11/27/2000 Ball St.                48 Butler                  71
11/27/2000 Detroit                 69 Marshall                77
11/27/2000 Bowling Green           76 NC Wilmington           91
11/27/2000 St. Francis (PA)        61 Niagara                 79
11/27/2000 Central Connecticut     54 Long Island             59
11/27/2000 Toccoa Falls            56 Wofford                108
11/27/2000 Indiana Southeast       53 IUPUI                  103
11/27/2000 Monmouth (NJ)           61 Drexel                  66
11/27/2000 Florida Atlantic        42 Florida                100
11/27/2000 Ferrum                  75 The Citadel            105
11/27/2000 Drew                    62 Bucknell                82
11/27/2000 Stetson                 85 Charleston Southern     59
11/27/2000 Savannah St.            46 Jacksonville            96
11/27/2000 Delaware                72 Loyola (MD)             76
11/27/2000 US Coast Guard          56 Navy                    71
11/27/2000 Rider                   85 Sacred Heart            63
11/27/2000 Austin Peay             65 Tennessee               98
11/27/2000 Cumberland (TN)         73 Belmont                 75
11/27/2000 Wisconsin Milwaukee     73 Bethune Cookman         63
11/27/2000 Albright                60 Lafayette               81
11/27/2000 Louisiana Tech          91 Nicholls St.            62
11/27/2000 St. Peter's             85 Seton Hall             104
11/27/2000 St. Mary's (MD)         68 Western Carolina        75
11/27/2000 Middle Tennessee St.    66 Kansas                  92
11/27/2000 Iowa St.                69 Northern Iowa           55
11/27/2000 Delaware St.            44 Drake                   82
11/27/2000 Tennessee Tech          73 Loyola Chicago          76
11/27/2000 Southern Cal College    58 Oral Roberts            84
11/27/2000 Western Illinois        78 Eastern Illinois        99
11/27/2000 Schreiner               68 Texas Pan American     113
11/27/2000 Alcorn St.              65 New Mexico              81
11/27/2000 Winthrop                44 Nebraska                65
11/27/2000 Arkansas Pine Bluff     51 New Mexico St.         113
11/27/2000 Denver                  55 Wyoming                 70
11/27/2000 Southern Virginia       61 Southern Utah           70
11/27/2000 San Diego St.           62 Fresno St.              70
11/27/2000 Montana                 64 Pacific                 82
11/27/2000 Maine                   94 Prairie View A&M        79
11/28/2000 Pennsylvania            81 Davidson                84
11/28/2000 Tennessee St.           67 Kansas St.              69
11/28/2000 Wake Forest             71 Michigan                60
11/28/2000 Manhattan               89 Hartford                58
11/28/2000 Dartmouth               58 Holy Cross              80
11/28/2000 Campbell                43 High Point              61
11/28/2000 Swarthmore              41 Lehigh                  98
11/28/2000 Harvard                 88 Northeastern            65
11/28/2000 Binghamton              62 Quinnipiac              75
11/28/2000 Liberty                 61 Virginia Tech           56
11/28/2000 Alabama A&M             82 Wright St.              92
11/28/2000 Western Michigan        52 Youngstown St.          64
11/28/2000 Northwestern            44 Clemson                 57
11/28/2000 Brown                   78 Connecticut             88
11/28/2000 Miami (FL)              63 Charlotte               95
11/28/2000 George Washington       64 South Florida           76
11/28/2000 Marist                  65 Boston College          74
11/28/2000 George Mason            75 Coppin St.              54
11/28/2000 NC Asheville            70 East Tennessee St.      65
11/28/2000 Capital                 61 Eastern Kentucky        70
11/28/2000 Coastal Carolina        69 Georgia                102
11/28/2000 St. Francis (NY)        94 Iona                   102
11/28/2000 Colgate                 65 Syracuse                73
11/28/2000 MD Eastern Shore        62 Towson                  74
11/28/2000 North Carolina A&T      61 VA Commonwealth         81
11/28/2000 Samford                 55 Xavier (OH)             65
11/28/2000 LSU                     61 Houston                 59
11/28/2000 South Alabama           43 Southern Mississippi    54
11/28/2000 UAB                     89 Texas Tech              71
11/28/2000 Col. Colorado Springs   73 Murray St.              80
11/28/2000 Le Tourneau             59 Sam Houston St.        101
11/28/2000 Texas San Antonio       51 Texas                   70
11/28/2000 Texas A&M Corpus Chris  74 SW Texas St.            79
11/28/2000 Southern                64 New Orleans             87
11/28/2000 Louisiana Monroe        62 Mississippi             76
11/28/2000 Vanderbilt              70 Western Kentucky        66
11/28/2000 Tennessee Wesleyan      52 Chattanooga             90
11/28/2000 Centenary               57 Arkansas                88
11/28/2000 Oklahoma St.            94 North Texas             56
11/28/2000 Stephen F. Austin       57 Rice                    82
11/28/2000 Loyola Marymount        79 Colorado                94
11/28/2000 Illinois                77 Duke                    78 n Greensboro, NC
11/28/2000 Cal St. Sacramento      46 Colorado St.            73
11/28/2000 Cardinal Stritch        47 Utah                    93
11/28/2000 Northern Arizona        63 Air Force               58
11/28/2000 West Virginia           81 Duquesne                73
11/28/2000 Georgia Tech            67 Iowa                    85
11/28/2000 Portland                60 Oregon                  66
11/28/2000 Portland St.            63 Washington              94
11/28/2000 Pepperdine              82 Cal St. Fullerton       61
11/28/2000 Cal Poly Pomona         50 Cal St. Northridge      75
11/28/2000 Arkansas Little Rock    79 Morris Brown            68
11/29/2000 Cornell                 91 Army                    81
11/29/2000 Maryland                75 Wisconsin               78 n Milwaukee, WI
11/29/2000 Bradley                 54 Georgia St.             67
11/29/2000 Mercer                  57 South Carolina          71
11/29/2000 Wisconsin Green Bay     49 Eastern Michigan        48
11/29/2000 St. Bonaventure         53 Kent St.                56
11/29/2000 Detroit                 72 Toledo                  78
11/29/2000 Radford                 66 James Madison           77
11/29/2000 Pittsburgh              70 St. Francis (PA)        52
11/29/2000 William & Mary          63 Wofford                 67
11/29/2000 Howard                  57 VMI                     74
11/29/2000 Stony Brook             67 New Hampshire           60
11/29/2000 Belmont                 88 East Carolina          100
11/29/2000 Purdue                  79 Virginia                98
11/29/2000 Bucknell                58 American                60
11/29/2000 Cincinnati              82 Dayton                  75
11/29/2000 Hampton                 86 Norfolk St.             87
11/29/2000 Rider                   53 Rutgers                 66
11/29/2000 Florida Tech            44 Jacksonville            95
11/29/2000 North Carolina          64 Michigan St.            77
11/29/2000 Florida International   55 Providence              74
11/29/2000 Charleston Southern     59 Furman                  69
