date,visitor,visitor_score,home,home_score,notes,location
12/22/2001,Prairie View A&M,53,Cleveland St.,90,,
12/22/2001,Stony Brook,60,Brown,87,,
12/22/2001,Marquette,73,Wisconsin,86,,
12/22/2001,Seton Hall,64,Michigan St.,68,,
12/22/2001,Northwestern,60,Fordham,63,,
12/22/2001,Oklahoma St.,85,Arkansas,76,n,"Little Rock, AR"
12/22/2001,Stetson,47,Texas Tech,101,,
12/22/2001,VA Commonwealth,83,Wagner,88,,
12/22/2001,Jacksonville,85,Puerto Rico Mayaguez,43,,
12/22/2001,Wake Forest,60,St. John's (NY),72,,
12/22/2001,Chico St.,67,Santa Clara,92,,
12/22/2001,Mount St. Mary's,72,San Jose St.,91,,
12/22/2001,Purdue,62,Cincinnati,79,N,"Las Vegas, NV"
12/22/2001,Cal Poly-SLO,77,Cal Riverside,81,,
12/22/2001,Arizona,75,Oregon,105,,
12/22/2001,Southern Oregon,47,San Diego,81,,
12/22/2001,Tulsa,88,BYU Hawaii,67,,
12/22/2001,Iona,57,Miami (OH),51,N,"Honolulu, HI"
12/22/2001,Texas,87,UNLV,78,,
12/22/2001,Lamar,78,SW Texas St.,77,,
12/22/2001,Mississippi,68,Texas El Paso,58,,
12/22/2001,Georgia St.,63,College of Charleston,70,N,"Charlotte, NC"
12/22/2001,Southern Utah,64,Weber St.,70,,
12/22/2001,IUPU Ft. Wayne,59,Montana St.,63,,
12/22/2001,Eastern Illinois,59,Ohio St.,72,,
12/22/2001,Austin Peay,68,Memphis,109,,
12/22/2001,Mississippi Valley St.,74,IUPUI,86,N,"El Paso, TX"
12/22/2001,Air Force,66,Liberty,54,,
12/22/2001,Central Florida,63,Marist,78,,
12/22/2001,Boston University,62,Providence,68,,
12/22/2001,Mount Union,70,Akron,76,,
12/23/2001,Albany (NY),61,Robert Morris,58,,
12/23/2001,MD Eastern Shore,54,Iowa St.,77,,
12/23/2001,Maine,60,Massachusetts,78,,
12/23/2001,Hampton,74,Western Illinois,77,,
12/23/2001,North Carolina St.,67,Houston,66,,
12/23/2001,Hofstra,58,Drexel,70,,
12/23/2001,North Texas,92,TCU,85,,
12/23/2001,Rutgers,68,Virginia,76,,
12/23/2001,Tulane,79,Georgia Tech,69,,
12/26/2001,Eastern Kentucky,77,Louisville,94,,
12/27/2001,Fresno St.,73,Hawaii,83,,
12/27/2001,Nevada,91,San Jose St.,85,,
12/27/2001,William & Mary,75,Maryland,103,,
12/27/2001,Wisconsin,81,Wisconsin Milwaukee,79,,
12/27/2001,Texas Pan American,81,Rice,64,,
12/27/2001,Cal St. Northridge,70,Brigham Young,84,,
12/27/2001,New Mexico St.,86,Denver,82,,
12/27/2001,Iona,73,Seton Hall,70,N,"New York, NY"
12/27/2001,Long Island,57,Ohio,110,N,"Boca Raton, FL"
12/27/2001,Notre Dame,76,Alabama,79,N,"New Orleans, LA"
12/27/2001,Morgan St.,47,Providence,91,,
12/27/2001,North Carolina A&T,66,North Carolina,104,,
12/27/2001,Toledo,68,Oakland,93,,
12/27/2001,Drake,71,Florida Atlantic,79,,
12/27/2001,Vermont,69,Florida International,64,,
12/27/2001,Virginia Tech,49,Florida St.,78,,
12/27/2001,Duquesne,64,Cleveland St.,82,,
12/27/2001,Manhattan,82,Fordham,72,N,"New York, NY"
12/27/2001,Southern California,87,Washington,65,,
12/27/2001,Morris Brown,50,Oregon,96,,
12/27/2001,Cal St. Sacramento,66,Cal Riverside,100,,
12/27/2001,IUPU Ft. Wayne,59,Oregon St.,84,,
12/27/2001,Miami (FL),68,LSU,61,n,"New Orleans, LA"
12/27/2001,Columbia,55,UCLA,64,,
12/28/2001,Boston University,79,Wisconsin Green Bay,75,,
12/28/2001,Stetson,66,Florida,94,,
12/28/2001,West Virginia,57,Valparaiso,76,N,"Tucson, AZ"
12/28/2001,Lipscomb,62,Cal Irvine,79,N,"Green Bay, WI"
12/28/2001,Long Island,50,Florida International,54,,
12/28/2001,Yale,69,Gardner Webb,79,N,"Greenville, SC"
12/28/2001,Eastern Washington,60,Indiana,87,n,"Indianapolis, IN"
12/28/2001,Fordham,57,Seton Hall,66,N,"New York, NY"
12/28/2001,Tennessee Martin,58,Memphis,88,,
12/28/2001,Penn St.,66,Coppin St.,49,N,"Berkeley, CA"
12/28/2001,Rhode Island,76,Brown,91,,
12/28/2001,Fairfield,57,NC Wilmington,82,,
12/28/2001,Illinois Chicago,79,Hofstra,71,N,"Tampa, FL"
12/28/2001,Louisiana Monroe,60,College of Charleston,86,,
12/28/2001,Pepperdine,71,Arizona,94,,
12/28/2001,Western Kentucky,90,New Orleans,76,,
12/28/2001,Delaware St.,44,Villanova,67,,
12/28/2001,Belmont,72,Navy,78,,
12/28/2001,La Salle,70,Marist,64,,
12/28/2001,Centenary,59,Utah St.,74,,
12/28/2001,Harvard,54,California,69,,
12/28/2001,MD Baltimore County,58,Santa Clara,59,,
12/28/2001,Iona,58,Manhattan,69,NS,"New York, NY"
12/28/2001,Clemson,78,Hartford,48,,
12/28/2001,Macalester,54,Furman,81,,
12/28/2001,Boise St.,67,Southern Methodist,80,,
12/28/2001,Samford,37,Butler,45,,
12/28/2001,Detroit,59,Cal Santa Barbara,86,N,"Santa Clara, CA"
12/28/2001,Tennessee St.,83,UNLV,101,,
12/28/2001,Canisius,54,Arizona St.,77,,
12/28/2001,Dartmouth,62,SE Louisiana,59,N,"Albuquerque, NMs"
12/28/2001,Middle Tennessee St.,51,South Alabama,59,,
12/28/2001,Mercer,43,Iowa,77,,
12/28/2001,Texas El Paso,63,Louisiana Tech,77,,
12/28/2001,Northwestern,52,Louisiana Lafayette,51,N,"Tempe, AZ"
12/28/2001,Charleston Southern,41,South Carolina,86,,
12/28/2001,Vermont,91,Ohio,79,N,"Boca Raton, FL"
12/28/2001,St. Mary's (CA),62,New Mexico,72,,
12/28/2001,Birmingham Southern,55,Idaho St.,59,N,"Logan, UT"
12/28/2001,VMI,82,Richmond,80,,
12/28/2001,George Mason,86,Winthrop,66,N,"Halifax, NS"
12/28/2001,Radford,66,Holy Cross,49,N,"Charleston, SC"
12/28/2001,Arkansas St.,60,Missouri Kansas City,58,N,"Corpus Christi, TX"
12/28/2001,Bucknell,56,South Florida,59,,
12/28/2001,Cornell,40,James Madison,56,N,"Richmond, VA"
12/28/2001,St. Bonaventure,88,Connecticut,70,,
12/28/2001,Wayland Baptist,83,Texas A&M Corpus Chris,92,,
12/29/2001,Nevada,40,Hawaii,58,,
12/29/2001,Niagara,82,Drexel,87,,
12/29/2001,Arkansas St.,98,Texas A&M Corpus Chris,102,,
12/29/2001,Western Michigan,94,Oakland,100,,
12/29/2001,Harvard,55,Coppin St.,51,N,"Berkeley, CA"
12/29/2001,Texas Southern,55,Oklahoma,97,n,"Oklahoma City, OK"
12/29/2001,Northwestern,60,Arizona St.,77,,
12/29/2001,Penn St.,73,California,76,,
12/29/2001,Lehigh,76,Portland,73,,
12/29/2001,Idaho St.,56,Utah St.,74,,
12/29/2001,Marquette,59,Wake Forest,64,,
12/29/2001,Northeastern,84,New Hampshire,72,,
12/29/2001,Coastal Carolina,62,The Citadel,74,,
12/29/2001,IUPUI,98,Georgia Tech,92,,
12/29/2001,Wichita St.,78,Chicago St.,56,,
12/29/2001,Wagner,69,American,58,,
12/29/2001,Tennessee,62,Wisconsin,65,,
12/29/2001,Northern Iowa,69,Iowa St.,88,,
12/29/2001,Charlotte,97,George Washington,87,,
12/29/2001,Missouri,62,DePaul,63,,
12/29/2001,Southern Mississippi,55,Auburn,64,,
12/29/2001,St. Francis (NY),61,Pittsburgh,74,,
12/29/2001,Liberty,66,Duquesne,84,,
12/29/2001,Hofstra,60,Bucknell,68,N,"Tampa, FL"
12/29/2001,Georgetown,91,UCLA,98,,
12/29/2001,Louisville,62,Kentucky,82,,
12/29/2001,Tennessee Tech,64,Air Force,44,,
12/29/2001,Texas,61,Utah,71,,
12/29/2001,San Diego St.,79,Duke,92,,
12/29/2001,Massachusetts,66,Marshall,81,,
12/29/2001,Western Carolina,59,Eastern Michigan,72,,
12/29/2001,Cornell,41,Richmond,52,,
12/29/2001,Lipscomb,44,Wisconsin Green Bay,77,,
12/29/2001,Bradley,46,Weber St.,68,N,"Chattanooga, TN"
12/29/2001,Illinois Chicago,78,South Florida,82,,
12/29/2001,Holy Cross,57,Louisiana Monroe,63,N,"Charleston, SC"
12/29/2001,Yale,82,Macalester,90,N,"Greenville, SC"
12/29/2001,Morehead St.,73,Vanderbilt,83,,
12/29/2001,Michigan,47,San Francisco,55,n,"Oakland, CA"
12/29/2001,New Mexico St.,71,North Texas,76,,
12/29/2001,Southern Illinois,67,Murray St.,63,,
12/29/2001,Tulsa,85,Kansas,93,n,"Kansas City, MO"
12/29/2001,Loyola Chicago,72,Illinois,87,,
12/29/2001,Miami (OH),23,Dayton,60,,
12/29/2001,Canisius,70,Louisiana Lafayette,73,N,"Tempe, AZ"
12/29/2001,Gardner Webb,81,Furman,65,,
12/29/2001,Le Tourneau,56,Texas Pan American,101,,
12/29/2001,Texas San Antonio,55,McNeese St.,71,,
12/29/2001,Cal Irvine,77,Boston University,71,N,"Green Bay, WI"
12/29/2001,Jackson St.,68,UAB,88,,
12/29/2001,Butler,66,Indiana,64,N,"Indianapolis, IN"
12/29/2001,Kent St.,66,Cleveland St.,62,,
12/29/2001,Washington,70,St. Louis,71,,
12/29/2001,Baylor,81,TCU,92,,
12/29/2001,Cal St. Fullerton,68,Northern Arizona,80,,
12/29/2001,MD Baltimore County,50,Detroit,47,N,"Santa Clara, CA"
12/29/2001,James Madison,94,VMI,84,N,"Richmond, VA"
12/29/2001,Mississippi Valley St.,65,Creighton,90,,
12/29/2001,Siena,60,Rice,71,,
12/29/2001,SE Louisiana,49,St. Mary's (CA),68,N,"Albuquerque, NM"
12/29/2001,Hampton,66,Montana St.,80,,
12/29/2001,Northwestern St.,65,Lamar,82,,
12/29/2001,Fairleigh Dickinson,45,Kansas St.,88,,
12/29/2001,Sam Houston St.,59,Chattanooga,76,,
12/29/2001,Radford,61,College of Charleston,68,,
12/29/2001,Jacksonville,58,Savannah St.,55,,
12/29/2001,Birmingham Southern,38,Centenary,56,N,"Logan, UT"
12/29/2001,Princeton,62,Rutgers,70,,
12/29/2001,Austin Peay,82,Eastern Kentucky,70,,
12/29/2001,Gonzaga,79,Monmouth (NJ),54,,
12/29/2001,Hamilton,49,Davidson,85,,
12/29/2001,Southern California,78,Washington St.,63,,
12/29/2001,Ball St.,70,Oklahoma St.,82,n,"Oklahoma City, OK"
12/29/2001,Southern Utah,58,Brigham Young,79,,
12/29/2001,Portland St.,58,Wyoming,104,,
12/29/2001,Samford,48,Eastern Washington,59,N,"Indianapolis, IN"
12/29/2001,Cincinnati,73,Akron,57,N,"Cleveland, OH"
12/29/2001,Troy St.,63,San Diego,70,N,"Bozeman, MT"
12/29/2001,Hardin-Simmons,45,Texas Arlington,103,,
12/29/2001,Campbell,47,Florida St.,93,,
12/29/2001,Stephen F. Austin,57,Oral Roberts,78,,
12/29/2001,Elon,52,Arkansas,96,,
12/29/2001,Eastern Illinois,73,Northern Illinois,86,,
12/29/2001,Arkansas Pine Bluff,53,Mississippi,95,,
12/29/2001,Mississippi St.,77,Tulane,66,,
12/29/2001,Bowling Green,65,Indiana St.,55,,
12/29/2001,Binghamton,60,Stony Brook,52,,
12/29/2001,Quinnipiac,60,St. John's (NY),97,,
12/29/2001,Robert Morris,53,Purdue,87,,
12/29/2001,NC Greensboro,54,Ohio St.,85,,
12/29/2001,Dartmouth,60,New Mexico,77,,
12/29/2001,Fresno St.,80,San Jose St.,68,,
12/29/2001,Michigan St.,64,Stanford,75,n,"Oakland, CA"
12/29/2001,IUPU Ft. Wayne,70,Long Beach St.,105,,
12/29/2001,Cal Santa Barbara,59,Santa Clara,61,,
12/29/2001,Nebraska,52,Pacific,75,,
12/29/2001,Wayland Baptist,53,Missouri Kansas City,63,N,"Corpus Christi, TX"
12/29/2001,Lincoln University,68,SE Missouri St.,77,,
12/30/2001,Loyola (MD),55,Delaware,75,,
12/30/2001,Arkansas Little Rock,71,Florida International,57,,
12/30/2001,Boise St.,36,Louisiana Tech,59,,
12/30/2001,Old Dominion,76,UNLV,84,,
12/30/2001,Loyola Marymount,67,Montana,82,,
12/30/2001,Troy St.,100,Hampton,91,N,"Bozeman, MT"
12/30/2001,Middle Tennessee St.,69,New Orleans,64,,
12/30/2001,Pennsylvania,68,Temple,62,,
12/30/2001,Brown,76,Maine,89,,
12/30/2001,West Virginia,65,Pepperdine,97,N,"Tucson, AZ"
12/30/2001,Marist,71,Army,58,,
12/30/2001,Tennessee St.,60,Houston,91,,
12/30/2001,Belmont,55,Florida,107,,
12/30/2001,Schreiner,79,Texas Pan American,107,,
12/30/2001,Valparaiso,70,Arizona,74,,
12/30/2001,Western Kentucky,58,South Alabama,61,,
12/30/2001,Appalachian St.,76,NC Asheville,79,,
12/30/2001,Howard,84,Lafayette,93,,
12/30/2001,SW Missouri St.,93,Evansville,82,,
12/30/2001,Mercer,52,South Carolina,88,,
12/30/2001,Mount St. Mary's,54,Navy,95,,
12/30/2001,St. Francis (PA),48,Miami (FL),71,,
12/30/2001,Idaho,75,Cal St. Sacramento,63,,
12/30/2001,Wisconsin Milwaukee,87,Colorado,93,,
12/30/2001,San Diego,59,Montana St.,68,,
12/30/2001,Texas A&M,62,North Carolina,96,,
12/30/2001,Cal St. Stanislaus,74,Cal Poly-SLO,82,,
12/30/2001,Buffalo,62,Syracuse,83,,
12/30/2001,Maryland,72,North Carolina St.,65,,
12/30/2001,Texas El Paso,46,Southern Methodist,55,,
12/30/2001,Towson,37,NC Wilmington,76,,
12/30/2001,Weber St.,63,Chattanooga,71,,
12/30/2001,Minnesota,60,Texas Tech,80,,
12/30/2001,Nicholls St.,35,LSU,71,,
12/30/2001,Colgate,61,Notre Dame,92,,
12/30/2001,Central Connecticut,63,Providence,94,,
12/30/2001,Bradley,67,Sam Houston St.,77,N,"Chattanooga, TN"
12/30/2001,Grambling,67,Virginia,112,,
12/30/2001,Youngstown St.,79,Western Illinois,84,,
12/30/2001,Denver,68,Drake,72,,
12/31/2001,Columbia,59,San Diego St.,75,,
12/31/2001,Eastern Illinois,64,Austin Peay,86,,
12/31/2001,St. Bonaventure,82,Kent St.,93,,
12/31/2001,George Mason,48,Duquesne,64,,
12/31/2001,Boston College,81,Seton Hall,66,,
12/31/2001,Norfolk St.,69,Cleveland St.,79,,
12/31/2001,Siena,59,Xavier (OH),68,,
12/31/2001,Morris Brown,45,Iowa St.,69,,
12/31/2001,Gonzaga,83,St. Joseph's (PA),80,,
12/31/2001,Lehigh,55,Oregon St.,78,,
12/31/2001,Florida A&M,52,Alabama,76,,
12/31/2001,Albany (NY),43,Vermont,71,,
01/01/2002,Wyoming,84,Texas Tech,90,,
01/02/2002,Wright St.,90,Butler,87,,
01/02/2002,Oral Roberts,77,Texas Arlington,83,,
01/02/2002,Alabama St.,61,Birmingham Southern,65,,
01/02/2002,Miami (OH),63,Western Michigan,69,,
01/02/2002,Mercer,76,Campbell,77,,
01/02/2002,Army,93,Brown,92,,
01/02/2002,Portland,79,Idaho St.,83,,
01/02/2002,Boston University,70,New Hampshire,65,,
01/02/2002,Stony Brook,60,Vermont,91,,
01/02/2002,Niagara,79,Akron,80,,
01/02/2002,Duke,106,Davidson,71,N,"Charlotte, NC"
01/02/2002,Appalachian St.,66,East Tennessee St.,75,,
01/02/2002,Western Kentucky,65,Florida International,54,,
01/02/2002,Miami (FL),79,Georgetown,71,,
01/02/2002,St. John's (NY),54,Pittsburgh,77,,
01/02/2002,Marist,71,St. Peter's,49,,
01/02/2002,Liberty,73,American,94,,
01/02/2002,Stetson,69,Central Florida,75,,
01/02/2002,Albany (NY),52,Maine,59,,
01/02/2002,Bucknell,58,Mount St. Mary's,46,,
01/02/2002,Coastal Carolina,71,Navy,90,,
01/02/2002,The Citadel,89,South Carolina St.,81,,
01/02/2002,Delaware St.,57,Towson,64,,
01/02/2002,San Francisco,51,Brigham Young,65,,
01/02/2002,Rider,86,Lafayette,66,,
01/02/2002,Colorado St.,53,Baylor,68,,
01/02/2002,Minnesota,53,Illinois,76,,
01/02/2002,Tulane,67,Kentucky,101,n,"Louisville, KY"
01/02/2002,Michigan,67,Penn St.,63,,
01/02/2002,Bethune Cookman,46,Alabama,93,,
01/02/2002,Valparaiso,73,Kansas,81,,
01/02/2002,Yale,68,Clemson,65,,
01/02/2002,Wofford,66,College of Charleston,64,,
01/02/2002,Troy St.,67,Georgia St.,84,,
01/02/2002,IUPU Ft. Wayne,72,San Diego St.,90,,
01/02/2002,Concordia (OR),65,Portland St.,81,,
01/02/2002,Occidental,55,Loyola Marymount,81,,
01/02/2002,San Diego,82,Cal St. Northridge,66,,
01/02/2002,Concordia (CA),57,Pacific,72,,
01/02/2002,Lee-McRae College,44,East Carolina,85,,
01/02/2002,Hartford,68,Binghamton,66,,
01/02/2002,Wisconsin Milwaukee,77,Youngstown St.,55,,
01/02/2002,Richmond,52,Wake Forest,67,,
01/02/2002,Western Carolina,90,VMI,80,,
01/02/2002,Connecticut,86,Virginia Tech,74,,
01/02/2002,Providence,57,Villanova,76,,
01/02/2002,Rutgers,66,Syracuse,87,,
01/02/2002,Fordham,75,Holy Cross,95,,
01/02/2002,Jacksonville,73,Florida Atlantic,58,,
01/02/2002,Radford,58,Elon,61,,
01/02/2002,Florida St.,78,South Florida,74,,
01/02/2002,Ohio St.,79,Purdue,71,,
01/02/2002,Manhattan,61,Loyola (MD),56,,
01/02/2002,Ball St.,54,Kent St.,81,,
01/02/2002,Cornell,68,Georgia Tech,86,,
01/02/2002,Georgia Southern,59,Furman,65,,
01/02/2002,Buffalo,70,Eastern Michigan,51,,
01/02/2002,NC Greensboro,74,Chattanooga,77,,
01/02/2002,Arkansas,90,Memphis,73,,
01/02/2002,Savannah St.,47,Nebraska,66,,
01/02/2002,Air Force,57,Northern Arizona,56,,
01/02/2002,SE Missouri St.,75,Western Illinois,82,,
01/02/2002,Whitworth,57,Utah,63,,
01/02/2002,Charleston Southern,63,NC Asheville,87,,
01/02/2002,Indiana,59,Northwestern,44,,
01/02/2002,St. Mary's (CA),51,Colorado,68,,
01/02/2002,Morris Brown,38,Marquette,85,,
01/02/2002,Lipscomb,49,Mississippi,75,,
01/02/2002,Coppin St.,47,Missouri,74,,
01/02/2002,Jacksonville St.,59,Samford,57,,
01/02/2002,Texas Pan American,69,Texas,81,,
01/02/2002,Southern Illinois,82,Evansville,72,,
01/02/2002,Creighton,76,Illinois St.,62,,
01/02/2002,Wisconsin,57,Iowa,69,,
01/02/2002,Ohio,88,Northern Illinois,76,,
01/02/2002,Drake,56,Northern Iowa,71,,
01/02/2002,St. Louis,50,SW Missouri St.,53,,
01/02/2002,Bradley,64,Wichita St.,70,,
01/02/2002,Florida A&M,49,UAB,67,,
01/03/2002,Cal Riverside,73,Long Beach St.,67,,
01/03/2002,Montana St.,64,Weber St.,62,,
01/03/2002,Tulsa,76,Nevada,66,,
01/03/2002,Siena,79,Iona,70,,
01/03/2002,McNeese St.,75,Sam Houston St.,76,,
01/03/2002,Texas A&M Corpus Chris,69,Cal St. Sacramento,82,,
01/03/2002,Fairfield,77,Canisius,69,,
01/03/2002,Bowling Green,82,Central Michigan,81,,
01/03/2002,VA Commonwealth,73,Drexel,84,,
01/03/2002,William & Mary,71,George Mason,80,,
01/03/2002,Old Dominion,66,Hofstra,67,,
01/03/2002,Bethany (WV),71,Colgate,102,,
01/03/2002,Covenant,60,High Point,93,,
01/03/2002,Chicago St.,77,Oakland,88,,
01/03/2002,Nicholls St.,66,SW Texas St.,87,,
01/03/2002,St. Francis (PA),80,Wagner,81,,
01/03/2002,James Madison,50,Delaware,51,,
01/03/2002,Tennessee Tech,90,Eastern Kentucky,61,,
01/03/2002,Cal St. Fullerton,58,Cal Irvine,68,,
01/03/2002,Rice,61,Fresno St.,87,,
01/03/2002,Idaho,53,Cal Santa Barbara,76,,
01/03/2002,Utah St.,58,Cal Poly-SLO,61,,
01/03/2002,San Jose St.,52,Boise St.,61,,
01/03/2002,Hawaii,70,Texas El Paso,68,,
01/03/2002,New Orleans,62,New Mexico St.,77,,
01/03/2002,SE Louisiana,54,Texas San Antonio,75,,
01/03/2002,Tennessee Martin,76,Murray St.,90,,
01/03/2002,Texas A&M,63,Centenary,73,,
01/03/2002,South Alabama,54,Louisiana Lafayette,75,,
01/03/2002,Denver,58,Arkansas St.,78,,
01/03/2002,North Texas,74,Arkansas Little Rock,84,,
01/03/2002,Tennessee St.,72,Morehead St.,92,,
01/03/2002,Stephen F. Austin,73,Northwestern St.,66,,
01/03/2002,Robert Morris,69,Sacred Heart,77,,
01/03/2002,St. Bonaventure,86,George Washington,92,,
01/03/2002,Detroit,61,Illinois Chicago,62,,
01/03/2002,Cleveland St.,63,Loyola Chicago,87,,
01/03/2002,Southern Utah,67,IUPUI,80,,
01/03/2002,Norfolk St.,69,Maryland,92,,
01/04/2002,Quinnipiac,89,Binghamton,65,,
01/04/2002,Fairleigh Dickinson,66,St. Francis (NY),75,,
01/04/2002,Oregon St.,58,Arizona St.,67,,
01/04/2002,California,62,Stanford,82,,
01/04/2002,Washington St.,64,Southern California,85,,
01/04/2002,Washington,62,UCLA,74,,
01/04/2002,Loyola (MD),50,Santa Clara,68,,
01/04/2002,Oregon,90,Arizona,80,,
01/04/2002,Monmouth (NJ),73,Long Island,57,,
01/05/2002,Tulsa,85,Fresno St.,86,,
01/05/2002,James Madison,75,VA Commonwealth,82,,
01/05/2002,Toledo,73,Western Michigan,64,,
01/05/2002,Rider,63,Siena,64,,
01/05/2002,St. Joseph's (PA),63,Massachusetts,38,,
01/05/2002,Buffalo,70,Northern Illinois,72,,
01/05/2002,Cleveland St.,83,Illinois Chicago,69,,
01/05/2002,Iowa St.,74,Baylor,79,,
01/05/2002,Towson,42,George Mason,71,,
01/05/2002,Harvard,88,Dartmouth,57,,
01/05/2002,La Salle,57,Richmond,77,,
01/05/2002,Tennessee Tech,81,Morehead St.,78,,
01/05/2002,Middle Tennessee St.,60,Florida International,67,,
01/05/2002,Tennessee St.,69,Eastern Kentucky,68,,
01/05/2002,Furman,49,Wofford,59,,
01/05/2002,Evansville,40,Indiana St.,45,,
01/05/2002,VMI,60,Georgia Southern,100,,
01/05/2002,Detroit,49,Loyola Chicago,55,,
01/05/2002,Miami (OH),100,Central Michigan,94,,
01/05/2002,Campbell,86,Central Florida,99,,
01/05/2002,Brigham Young,79,Pepperdine,82,,
01/05/2002,Creighton,79,Northern Iowa,85,,
01/05/2002,Georgetown,87,Rutgers,89,,
01/05/2002,Kentucky,69,Mississippi St.,74,,
01/05/2002,Drexel,66,Old Dominion,74,,
01/05/2002,Wright St.,80,Youngstown St.,87,,
01/05/2002,Austin Peay,73,Western Kentucky,75,,
01/05/2002,Chicago St.,54,IUPUI,61,,
01/05/2002,Oral Roberts,67,Missouri Kansas City,55,,
01/05/2002,Nicholls St.,65,Texas San Antonio,93,,
01/05/2002,North Texas,76,Arkansas St.,70,,
01/05/2002,Denver,63,Arkansas Little Rock,79,,
01/05/2002,Stephen F. Austin,72,Louisiana Monroe,85,,
01/05/2002,Grambling,87,Southern,106,,
01/05/2002,Jackson St.,75,Alcorn St.,86,,
01/05/2002,Arkansas Pine Bluff,66,Alabama A&M,89,,
01/05/2002,Houston,64,St. Louis,67,,
01/05/2002,SE Missouri St.,74,Eastern Illinois,84,,
01/05/2002,Wichita St.,61,SW Missouri St.,82,,
01/05/2002,New Orleans,78,Louisiana Lafayette,102,,
01/05/2002,Cal St. Fullerton,60,Long Beach St.,68,,
01/05/2002,Montana St.,66,Portland,63,,
01/05/2002,Montana,80,Weber St.,73,,
01/05/2002,Pacific,59,Cal St. Northridge,70,,
01/05/2002,Rice,70,Nevada,91,,
01/05/2002,Cal Riverside,53,Cal Irvine,72,,
01/05/2002,Loyola Marymount,78,Portland St.,90,,
01/05/2002,Utah St.,60,Cal Santa Barbara,56,,
01/05/2002,Liberty,65,Birmingham Southern,83,,
01/05/2002,Illinois,66,Wisconsin,72,,
01/05/2002,Jacksonville St.,67,Jacksonville,69,,
01/05/2002,Coastal Carolina,71,High Point,87,,
01/05/2002,Northeastern,61,Hartford,64,,
01/05/2002,North Carolina St.,81,Virginia,74,,
01/05/2002,Iona,85,St. Peter's,53,,
01/05/2002,Syracuse,73,Providence,66,,
01/05/2002,Arkansas,83,Auburn,77,,
01/05/2002,Michigan St.,67,Minnesota,70,,
01/05/2002,Illinois St.,58,Southern Illinois,79,,
01/05/2002,Northern Arizona,57,New Mexico,70,,
01/05/2002,St. Francis (PA),70,Sacred Heart,67,,
01/05/2002,MD Eastern Shore,71,Hampton,86,,
01/05/2002,Morgan St.,76,Howard,93,,
01/05/2002,North Carolina A&T,66,Florida A&M,70,,
01/05/2002,Lipscomb,60,Savannah St.,71,,
01/05/2002,Holy Cross,50,Princeton,52,,
01/05/2002,Gardner Webb,80,Murray St.,66,,
01/05/2002,Robert Morris,63,Wagner,89,,
01/05/2002,Samford,89,Stetson,67,,
01/05/2002,Georgia St.,77,Florida Atlantic,90,,
01/05/2002,Charleston Southern,69,Elon,75,,
01/05/2002,Davidson,74,Western Carolina,71,,
01/05/2002,Marquette,68,Charlotte,76,,
01/05/2002,Niagara,70,Marist,66,,
01/05/2002,TCU,108,South Florida,117,,
01/05/2002,Appalachian St.,63,NC Greensboro,87,,
01/05/2002,Kent St.,73,Marshall,70,,
01/05/2002,Ball St.,63,Eastern Michigan,45,,
01/05/2002,Miami (FL),75,Connecticut,76,,
01/05/2002,LSU,74,Alabama,76,,
01/05/2002,Pennsylvania,74,Lehigh,58,,
01/05/2002,Army,65,Cornell,90,,
01/05/2002,Southern Utah,57,Oakland,58,,
01/05/2002,Cincinnati,72,East Carolina,62,,
01/05/2002,Troy St.,80,Belmont,75,,
01/05/2002,Valparaiso,78,Western Illinois,68,,
01/05/2002,Northwestern St.,79,Texas Arlington,65,,
01/05/2002,Delaware,53,William & Mary,59,,
01/05/2002,Wisconsin Green Bay,51,Wisconsin Milwaukee,63,,
01/05/2002,Southern Methodist,74,Louisiana Tech,71,,
01/05/2002,Coppin St.,46,Delaware St.,57,,
01/05/2002,Wake Forest,84,North Carolina,62,,
01/05/2002,NC Wilmington,69,Hofstra,58,,
