date,visitor,visitor_score,home,home_score,notes,location
02/26/2003,Virginia,72,Ohio,78,,
02/26/2003,Virginia Commonwealth,63,James Madison,64,,
02/26/2003,Wake Forest,60,Florida St.,56,,
02/26/2003,West Virginia,51,Syracuse,89,,
02/26/2003,Western Kentucky,69,Louisiana Lafayette,66,,
02/26/2003,Western Michigan,72,Eastern Michigan,80,,
02/26/2003,Xavier,80,Duquesne,78,1,
02/26/2003,Montana St.,71,Northern Arizona,81,,
02/27/2003,Iona,82,Loyola MD,45,,
02/27/2003,Manhattan,68,Siena,72,,
02/27/2003,Southern Utah,58,IUPUI,77,,
02/27/2003,Wisconsin Green Bay,37,Butler,58,,
02/27/2003,Wisconsin Milwaukee,98,Wright St.,65,,
02/27/2003,Robert Morris,80,Fairleigh Dickinson,88,,
02/27/2003,Sacred Heart,92,St. Francis NY,110,,
02/27/2003,Central Connecticut,66,MD Baltimore County,60,,
02/27/2003,Furman,78,NC Greensboro,74,1,
02/27/2003,Jacksonville,63,Mercer,73,,
02/27/2003,Chicago St.,61,Oakland,64,,
02/27/2003,Wagner,71,Long Island,87,,
02/27/2003,Jacksonville St.,83,Gardner Webb,75,,
02/27/2003,Youngstown St.,52,Detroit,86,,
02/27/2003,Army,43,American,77,,
02/27/2003,St. Francis PA,76,Monmouth,68,,
02/27/2003,Quinnipiac,63,Mount St. Mary's,52,,
02/27/2003,Lafayette,74,Navy,79,,
02/27/2003,Villanova,56,Seton Hall,57,,
02/27/2003,Marquette,78,Louisville,73,,
02/27/2003,Valparaiso,75,Missouri Kansas City,63,,
02/27/2003,Illinois Chicago,66,Loyola Chicago,65,,
02/27/2003,Long Beach St.,46,UC Santa Barbara,70,,
02/27/2003,Savannah St.,75,Birmingham Southern,92,,
02/27/2003,Western Illinois,58,Oral Roberts,79,,
02/27/2003,San Jose St.,52,Rice,65,,
02/27/2003,Stetson,70,Troy St.,117,,
02/27/2003,Georgia St.,88,Campbell,72,,
02/27/2003,Eastern Kentucky,64,Austin Peay,78,,
02/27/2003,Eastern Illinois,88,Tennessee St.,75,,
02/27/2003,Southeast Missouri St.,73,Tennessee Tech,89,,
02/27/2003,Sam Houston St.,71,Louisiana Monroe,78,1,
02/27/2003,Southern California,66,Oregon,79,,
02/27/2003,Nicholls St.,50,McNeese St.,71,,
02/27/2003,Lamar,62,Northwestern St.,47,,
02/27/2003,Texas Arlington,50,Southwest Texas St.,47,,
02/27/2003,Louisiana Tech,57,Texas El Paso,75,,
02/27/2003,Denver,76,New Mexico St.,87,1,
02/27/2003,Texas San Antonio,45,Stephen F. Austin,76,,
02/27/2003,Southern Methodist,66,Boise St.,58,,
02/27/2003,Arizona St.,77,Stanford,88,,
02/27/2003,UC Irvine,68,Cal Poly,62,,
02/27/2003,Cal St. Fullerton,55,Pacific,52,,
02/27/2003,Portland,69,San Diego,92,,
02/27/2003,Gonzaga,71,Santa Clara,66,,
02/27/2003,Weber St.,67,Eastern Washington,64,,
02/27/2003,Montana,77,sacramento st.,71,,
02/27/2003,Idaho St.,69,Portland St.,77,,
02/27/2003,UCLA,69,Oregon St.,66,,
02/27/2003,Hawaii,51,Tulsa,76,,
02/27/2003,UC Riverside,70,Cal St. Northridge,78,1,
02/27/2003,Arizona,88,California,75,,
02/28/2003,Liberty,56,Radford,81,,
02/28/2003,Pennsylvania,69,Brown,65,,
02/28/2003,Dartmouth,50,Columbia,36,,
02/28/2003,Harvard,63,Cornell,68,,
02/28/2003,Princeton,61,Yale,52,,
02/28/2003,Marist,73,Canisius,68,,
02/28/2003,Rider,72,Niagara,78,1,
02/28/2003,Colgate,75,Lehigh,68,,
02/28/2003,Samford,64,Belmont,72,,
02/28/2003,Holy Cross,54,Bucknell,43,,
02/28/2003,St. Mary's,67,Pepperdine,72,,
02/28/2003,San Francisco,75,Loyola Marymount,69,,
03/01/2003,East Carolina,76,Louisville,82,,
03/01/2003,Fordham,64,Dayton,69,,
03/01/2003,Virginia,59,Florida St.,73,,
03/01/2003,Villanova,63,Virginia Tech,88,,
03/01/2003,West Virginia,53,Seton Hall,56,,
03/01/2003,Illinois,82,Michigan,79,,
03/01/2003,Syracuse,93,Georgetown,84,1,
03/01/2003,Oklahoma St.,61,Kansas,79,,
03/01/2003,Marshall,65,Ohio,70,,
03/01/2003,Georgia Tech,66,North Carolina,67,,
03/01/2003,George Mason,57,Drexel,55,,
03/01/2003,Lafayette,62,American,79,,
03/01/2003,Miami OH,48,Bowling Green,51,,
03/01/2003,Wisconsin Green Bay,74,Wright St.,77,,
03/01/2003,Drake,48,Northern Iowa,59,,
03/01/2003,Missouri,77,Kansas St.,70,,
03/01/2003,Florida,73,Auburn,70,,
03/01/2003,George Washington,70,Xavier,71,,
03/01/2003,Wisconsin Milwaukee,74,Butler,76,,
03/01/2003,Duquesne,66,La Salle,71,,
03/01/2003,Boston College,72,Miami FL,68,,
03/01/2003,Penn St.,79,Northwestern,85,2,
03/01/2003,Tulane,74,St. Louis,76,2,
03/01/2003,Eastern Michigan,89,Central Michigan,106,,
03/01/2003,Sacred Heart,79,Long Island,73,,
03/01/2003,Illinois St.,80,Indiana St.,50,,
03/01/2003,Purdue,61,Michigan St.,69,,
03/01/2003,Utah,69,New Mexico,76,,
03/01/2003,Louisiana Tech,51,Boise St.,74,,
03/01/2003,DePaul,50,Charlotte,58,,
03/01/2003,Jacksonville St.,68,Campbell,56,,
03/01/2003,Elon,70,High Point,46,,
03/01/2003,Mississippi St.,51,Arkansas,53,,
03/01/2003,Oklahoma,69,Texas A&M,64,,
03/01/2003,Texas,76,Texas Tech,71,1,
03/01/2003,Notre Dame,82,Rutgers,95,,
03/01/2003,Clemson,68,Wake Forest,80,,
03/01/2003,Middle Tennessee St.,75,Western Kentucky,89,,
03/01/2003,St. Bonaventure,77,Temple,78,,
03/01/2003,Colorado,72,Baylor,59,,
03/01/2003,Virginia Commonwealth,63,NC Wilmington,80,,
03/01/2003,St. Peter's,69,Siena,100,,
03/01/2003,Ball St.,74,Western Michigan,86,,
03/01/2003,North Carolina A&T,63,Hampton,79,,
03/01/2003,Bethune Cookman,55,Morgan St.,59,,
03/01/2003,South Carolina St.,61,Norfolk St.,63,,
03/01/2003,Wagner,84,St. Francis NY,96,,
03/01/2003,UCLA,48,Oregon,79,,
03/01/2003,Army,56,Navy,62,,
03/01/2003,Appalachian St.,78,East Tennessee St.,88,,
03/01/2003,Binghamton,68,Texas A&M Corpus Chris,72,,
03/01/2003,Toledo,75,Northern Illinois,85,,
03/01/2003,Cleveland St.,55,Detroit,72,,
03/01/2003,Winthrop,76,NC Asheville,65,,
03/01/2003,Nevada Las Vegas,73,Colorado St.,67,,
03/01/2003,South Florida,62,Southern Mississippi,70,,
03/01/2003,Vanderbilt,64,South Carolina,76,,
03/01/2003,Sam Houston St.,83,Northwestern St.,72,,
03/01/2003,Texas Arlington,68,Texas San Antonio,60,,
03/01/2003,Hawaii,58,Rice,75,,
03/01/2003,Georgia Southern,71,College of Charleston,73,,
03/01/2003,San Diego St.,86,Wyoming,73,,
03/01/2003,Southern Utah,77,Oakland,92,,
03/01/2003,Texas Pan American,71,Morris Brown,72,,
03/01/2003,Brigham Young,56,Air Force,43,,
03/01/2003,Arizona,72,Stanford,69,,
03/01/2003,Richmond,59,Saint Joseph's,75,,
03/01/2003,Delaware,74,Towson,69,,
03/01/2003,Iowa,88,Indiana,91,1,
03/01/2003,Hofstra,46,Old Dominion,77,,
03/01/2003,James Madison,72,William & Mary,75,,
03/01/2003,Princeton,74,Brown,88,,
03/01/2003,Harvard,66,Columbia,63,,
03/01/2003,Dartmouth,70,Cornell,53,,
03/01/2003,Pennsylvania,80,Yale,75,,
03/01/2003,Fairfield,69,Loyola MD,51,,
03/01/2003,Akron,85,Kent St.,70,,
03/01/2003,Chicago St.,55,IUPUI,67,,
03/01/2003,Youngstown St.,47,Illinois Chicago,73,,
03/01/2003,St. Francis PA,73,Fairleigh Dickinson,75,,
03/01/2003,Robert Morris,69,Monmouth,59,,
03/01/2003,Quinnipiac,58,MD Baltimore County,80,,
03/01/2003,Murray St.,80,Tennessee Martin,59,,
03/01/2003,Louisiana St.,88,Tennessee,67,,
03/01/2003,Chattanooga,83,Western Carolina,75,,
03/01/2003,The Citadel,63,Wofford,75,,
03/01/2003,Central Florida,82,Florida Atlantic,75,,
03/01/2003,Stetson,84,Mercer,101,,
03/01/2003,Virginia Military Inst,49,Davidson,84,,
03/01/2003,Southern California,60,Oregon St.,61,,
03/01/2003,Coastal Carolina,66,Charleston Southern,70,,
03/01/2003,Florida A&M,73,Coppin St.,69,1,
03/01/2003,Delaware St.,70,Maryland Eastern Shore,57,,
03/01/2003,Central Connecticut,56,Mount St. Mary's,60,,
03/01/2003,Grambling,68,Arkansas Pine Bluff,63,,
03/01/2003,Western Illinois,79,Missouri Kansas City,83,,
03/01/2003,Jacksonville,72,Troy St.,94,,
03/01/2003,Georgia St.,64,Gardner Webb,58,,
03/01/2003,Iowa St.,63,Nebraska,69,,
03/01/2003,Texas Christian,57,Houston,75,,
03/01/2003,Valparaiso,75,Oral Roberts,89,,
03/01/2003,Evansville,54,Bradley,51,,
03/01/2003,Wichita St.,71,Southwest Missouri St.,65,,
03/01/2003,Florida International,62,Arkansas Little Rock,67,,
03/01/2003,New Orleans,58,South Alabama,61,,
03/01/2003,San Jose St.,53,Tulsa,74,,
03/01/2003,Morehead St.,64,Austin Peay,76,,
03/01/2003,Southeast Missouri St.,89,Tennessee St.,82,,
03/01/2003,Eastern Illinois,84,Tennessee Tech,97,,
03/01/2003,Lamar,52,Louisiana Monroe,80,,
03/01/2003,Texas Southern,82,Alabama A&M,90,,
03/01/2003,Jackson St.,78,Mississippi Valley St.,85,,
03/01/2003,Alcorn St.,63,Southern,62,,
03/01/2003,Southeast Louisiana,81,McNeese St.,78,,
03/01/2003,UAB,87,Marquette,98,,
03/01/2003,Cincinnati,48,Memphis,67,,
03/01/2003,Stephen F. Austin,58,Southwest Texas St.,60,,
03/01/2003,Gonzaga,72,San Diego,69,,
03/01/2003,Creighton,62,Southern Illinois,70,,
03/01/2003,Southern Methodist,65,Texas El Paso,43,,
03/01/2003,Montana,59,Northern Arizona,69,,
03/01/2003,North Texas,66,New Mexico St.,80,,
03/01/2003,Idaho,52,Utah St.,51,,
03/01/2003,Long Beach St.,64,Cal Poly,76,,
03/01/2003,UC Riverside,65,Pacific,77,,
03/01/2003,UC Irvine,51,UC Santa Barbara,67,,
03/01/2003,San Francisco,90,Pepperdine,82,,
03/01/2003,Portland,75,Santa Clara,63,,
03/01/2003,Nevada,99,Fresno St.,107,2,
03/01/2003,Idaho St.,65,Eastern Washington,63,,
03/01/2003,Cal St. Fullerton,62,Cal St. Northridge,70,,
03/01/2003,Montana St.,52,sacramento st.,72,,
03/01/2003,Weber St.,83,Portland St.,73,,
03/01/2003,St. Mary's,67,Loyola Marymount,62,,
03/01/2003,Washington,76,Washington St.,98,,
03/01/2003,Prairie View A&M,60,Alabama St.,54,,
03/02/2003,Duke,71,St. John's,72,,
03/02/2003,Boston University,76,Northeastern,65,,
03/02/2003,Albany,60,Vermont,69,,
03/02/2003,Rider,74,Canisius,84,,
03/02/2003,Massachusetts,58,Rhode Island,65,,
03/02/2003,Wisconsin,69,Minnesota,61,,
03/02/2003,Marist,87,Niagara,88,,
03/02/2003,Mississippi,63,Alabama,86,,
03/02/2003,New Hampshire,62,Stony Brook,55,,
03/02/2003,Colgate,64,Bucknell,56,,
03/02/2003,Holy Cross,72,Lehigh,64,,
03/02/2003,Arizona St.,72,California,80,,
03/02/2003,Kentucky,74,Georgia,66,,
03/02/2003,Connecticut,67,Pittsburgh,71,,
03/02/2003,Maine,58,Hartford,70,,
03/02/2003,Iona,58,Manhattan,69,,
03/02/2003,Maryland,68,North Carolina St.,65,,
03/03/2003,William & Mary,49,NC Wilmington,60,,
03/03/2003,Buffalo,78,Eastern Michigan,88,,
03/03/2003,Georgetown,69,West Virginia,67,,
03/03/2003,Fairleigh Dickinson,59,Monmouth,68,1,
03/03/2003,Southern Illinois,78,Illinois St.,62,,
03/03/2003,Bethune Cookman,65,Coppin St.,70,,
03/03/2003,Florida A&M,69,Morgan St.,56,,
03/03/2003,South Carolina St.,78,Hampton,73,,
03/03/2003,Jackson St.,50,Arkansas Pine Bluff,52,,
03/03/2003,Delaware St.,59,Howard,56,,
03/03/2003,North Carolina A&T,61,Norfolk St.,54,,
03/03/2003,Indiana St.,69,Evansville,77,,
03/03/2003,Bradley,77,Drake,67,,
03/03/2003,Northern Iowa,51,Southwest Missouri St.,52,,
03/03/2003,Florida International,65,Arkansas St.,85,,
03/03/2003,Prairie View A&M,76,Alabama A&M,75,,
03/03/2003,Grambling,99,Mississippi Valley St.,92,,
03/03/2003,Morris Brown,49,Southern,77,,
03/03/2003,Kansas,65,Texas Tech,56,,
03/03/2003,San Diego St.,89,Colorado St.,102,,
03/03/2003,Brigham Young,91,New Mexico,81,,
03/03/2003,Utah,57,Air Force,52,,
03/03/2003,Wichita St.,60,Creighton,86,,
03/03/2003,Nevada Las Vegas,66,Wyoming,69,,
03/03/2003,Texas Southern,64,Alabama St.,68,,
03/04/2003,Syracuse,92,Notre Dame,88,,
03/04/2003,Minnesota,70,Indiana,74,,
03/04/2003,Southeast Missouri St.,84,Morehead St.,91,T,
03/04/2003,High Point,64,Winthrop,80,T,
03/04/2003,NC Asheville,68,Elon,66,1T,
03/04/2003,Radford,65,Charleston Southern,62,T,
03/04/2003,Coastal Carolina,61,Liberty,63,1T,
03/04/2003,Wright St.,61,Detroit,78,T,
03/04/2003,Villanova,84,Boston College,92,,
03/04/2003,Kansas St.,60,Texas,74,,
03/04/2003,Nebraska,51,Oklahoma,76,,
03/04/2003,Eastern Illinois,63,Murray St.,74,T,
03/04/2003,Tennessee Martin,62,Tennessee Tech,76,T,
03/04/2003,Cleveland St.,57,Loyola Chicago,69,T,
03/04/2003,Youngstown St.,65,Wisconsin Green Bay,61,T,
03/04/2003,Eastern Kentucky,80,Austin Peay,83,T,
03/04/2003,Florida,81,Georgia,82,,
03/05/2003,Georgia Southern,89,Western Carolina,81,NT,"North Charleston, SC"
03/05/2003,NC Greensboro,73,Wofford,77,NT,"North Charleston, SC"
03/05/2003,Virginia Military Inst,62,Furman,56,NT,"North Charleston, SC"
03/05/2003,The Citadel,63,Appalachian St.,73,NT,"North Charleston, SC"
03/05/2003,Michigan,78,Penn St.,62,,
03/05/2003,Seton Hall,54,Pittsburgh,86,,
03/05/2003,North Carolina St.,63,Clemson,60,,
03/05/2003,Georgia Tech,90,Virginia,73,,
03/05/2003,Richmond,60,Fordham,53,,
03/05/2003,Miami FL,79,Virginia Tech,71,,
03/05/2003,Ohio St.,52,Northwestern,48,,
03/05/2003,Tulane,60,South Florida,72,,
03/05/2003,Northern Illinois,57,Central Michigan,73,,
03/05/2003,Ohio,64,Miami OH,56,,
03/05/2003,Ball St.,64,Toledo,100,,
03/05/2003,Buffalo,66,Western Michigan,87,,
03/05/2003,Mississippi St.,49,Tennessee,59,,
03/05/2003,Providence,76,Connecticut,70,,
03/05/2003,Marshall,71,Akron,79,,
03/05/2003,Xavier,88,Saint Joseph's,80,1,
03/05/2003,Vanderbilt,44,Kentucky,106,,
03/05/2003,Missouri,55,Iowa St.,71,,
03/05/2003,Baylor,60,Texas A&M,79,,
03/05/2003,South Carolina,59,Alabama,82,,
03/05/2003,Arkansas,54,Auburn,69,,
03/05/2003,Louisiana St.,77,Mississippi,64,,
03/05/2003,McNeese St.,66,Sam Houston St.,81,,
03/05/2003,Iowa,54,Michigan St.,82,,
03/05/2003,UAB,70,Cincinnati,87,,
03/05/2003,Fresno St.,59,Tulsa,62,,
03/05/2003,Charlotte,39,St. Louis,50,,
03/05/2003,Louisville,76,DePaul,79,1,
03/05/2003,Illinois,59,Wisconsin,60,,
03/05/2003,Oklahoma St.,56,Colorado,68,,
03/05/2003,North Carolina,60,Wake Forest,75,,
03/05/2003,Nicholls St.,59,Southwest Texas St.,72,,
03/05/2003,Southeast Louisiana,69,Texas San Antonio,80,,
03/05/2003,Northwestern St.,50,Texas Arlington,68,,
03/05/2003,Louisiana Monroe,58,Stephen F. Austin,66,,
03/05/2003,Rice,68,Nevada,86,,
03/06/2003,Central Florida,68,Jacksonville St.,51,NT,"Atlanta, GA"
03/06/2003,Georgia Southern,53,College of Charleston,67,nT,"North Charleston, SC"
03/06/2003,Jacksonville,57,Mercer,73,NT,"Atlanta, GA"
03/06/2003,Wofford,75,East Tennessee St.,80,NT,"North Charleston, SC"
03/06/2003,Belmont,58,Georgia St.,76,T,
03/06/2003,Virginia Military Inst,66,Davidson,60,NT,"North Charleston, SC"
03/06/2003,Eastern Michigan,72,Bowling Green,73,,
03/06/2003,La Salle,58,Temple,68,,
03/06/2003,Florida St.,56,Duke,72,,
03/06/2003,Rutgers,59,St. John's,75,,
03/06/2003,Howard,67,Maryland Eastern Shore,73,,
03/06/2003,Florida A&M,72,Bethune Cookman,66,,
03/06/2003,Oregon St.,60,Arizona,72,,
03/06/2003,Alabama A&M,62,Grambling,63,,
03/06/2003,Alabama St.,60,Jackson St.,70,,
03/06/2003,Southern,76,Prairie View A&M,87,,
03/06/2003,Alcorn St.,69,Texas Southern,79,,
03/06/2003,Samford,54,Troy St.,70,NT,"Atlanta, GA"
03/06/2003,Appalachian St.,67,Chattanooga,98,NT,"North Charleston, SC"
03/06/2003,Cal St. Northridge,58,Utah St.,69,,
03/06/2003,Wyoming,50,Brigham Young,69,,
03/06/2003,Colorado St.,66,Utah,65,,
03/06/2003,Memphis,71,Houston,56,,
03/06/2003,Texas El Paso,73,San Jose St.,74,1,
03/06/2003,Cal Poly,86,UC Riverside,67,,
03/06/2003,UC Santa Barbara,63,Cal St. Fullerton,60,,
03/06/2003,Pacific,55,Idaho,60,,
03/06/2003,Oregon,77,Arizona St.,91,,
03/06/2003,Washington St.,71,UCLA,86,,
03/06/2003,Washington,95,Southern California,89,,
03/06/2003,Boise St.,65,Hawaii,68,,
03/07/2003,Denver,82,Arkansas St.,76,NT,"Bowling Green, KY"
03/07/2003,Loyola MD,39,Iona,62,NT,"Trenton, NJ"
03/07/2003,Hofstra,74,William & Mary,64,NT,"Richmond, VA"
03/07/2003,NC Asheville,81,Winthrop,80,1NT,"Lynchburg, VA"
03/07/2003,Detroit,98,Loyola Chicago,84,NT,"Milwaukee, WI"
03/07/2003,East Tennessee St.,64,College of Charleston,55,nT,"North Charleston, SC"
03/07/2003,Central Florida,79,Mercer,59,T,
03/07/2003,Florida International,62,New Orleans,45,NT,"Bowling Green, KY"
03/07/2003,Brown,79,Dartmouth,67,,
03/07/2003,Yale,95,Harvard,82,,
03/07/2003,Columbia,39,Pennsylvania,63,,
03/07/2003,Northwestern St.,63,Stephen F. Austin,75,,
03/07/2003,Murray St.,56,Austin Peay,59,1NT,"Nashville, TN"
03/07/2003,Illinois St.,63,Drake,62,NT,"St. Louis, MO"
03/07/2003,St. Peter's,77,Rider,73,1NT,"Trenton, NJ"
03/07/2003,Cornell,61,Princeton,71,,
03/07/2003,Towson,61,James Madison,72,NT,"Richmond, VA"
03/07/2003,Radford,55,Liberty,52,T,
03/07/2003,Youngstown St.,59,Illinois Chicago,79,NT,"Milwaukee, WI"
03/07/2003,Virginia Military Inst,58,Chattanooga,77,NT,"North Charleston, SC"
03/07/2003,Troy St.,71,Georgia St.,61,T,
03/07/2003,Lamar,62,McNeese St.,72,,
03/07/2003,Southeast Louisiana,75,Southwest Texas St.,70,,
03/07/2003,Nicholls St.,60,Texas San Antonio,79,,
03/07/2003,Louisiana Monroe,84,Texas Arlington,85,2,
03/07/2003,Loyola Marymount,65,Portland,63,NT,"San Diego, CA"
03/07/2003,North Texas,73,Arkansas Little Rock,74,NT,"Bowling Green, KY"
03/07/2003,Tennessee Tech,88,Morehead St.,71,NT,"Nashville, TN"
03/07/2003,Canisius,63,Marist,69,NT,"Trenton, NJ"
03/07/2003,Indiana St.,61,Northern Iowa,60,NT,"St. Louis, MO"
03/07/2003,Santa Clara,51,St. Mary's,65,NT,"San Diego, CA"
03/08/2003,St. Louis,58,East Carolina,48,,
03/08/2003,Temple,65,Xavier,96,,
03/08/2003,Saint Joseph's,52,Massachusetts,49,,
03/08/2003,Seton Hall,61,Providence,64,1,
03/08/2003,Ohio,62,Kent St.,73,,
03/08/2003,Army,40,Holy Cross,58,NT,"Upper Marlboro, MD"
03/08/2003,Long Island,66,Wagner,88,T,
03/08/2003,Hofstra,56,NC Wilmington,76,NT,"Richmond, VA"
03/08/2003,Central Florida,69,Troy St.,80,NT,"Atlanta, GA"
03/08/2003,Purdue,69,Michigan,61,,
03/08/2003,Michigan St.,72,Ohio St.,58,,
03/08/2003,Central Michigan,86,Ball St.,66,,
03/08/2003,Southern Illinois,75,Illinois St.,63,NT,"St. Louis, MO"
03/08/2003,Wake Forest,78,North Carolina St.,72,,
03/08/2003,Cincinnati,61,Marquette,70,,
03/08/2003,Texas A&M,52,Oklahoma St.,77,,
03/08/2003,Memphis,90,UAB,79,,
03/08/2003,Kentucky,69,Florida,67,,
03/08/2003,Fordham,61,George Washington,77,,
03/08/2003,Connecticut,91,Boston College,54,,
03/08/2003,Virginia Tech,67,West Virginia,71,,
03/08/2003,Houston,59,DePaul,65,,
03/08/2003,Toledo,68,Bowling Green,64,,
03/08/2003,Alabama,62,Louisiana St.,66,,
03/08/2003,Radford,71,NC Asheville,85,NT,"Lynchburg, VA"
03/08/2003,Delaware,61,George Mason,49,NT,"Richmond, VA"
03/08/2003,Bucknell,52,Lehigh,47,NT,"Upper Marlboro, MD"
03/08/2003,St. Francis PA,57,Quinnipiac,75,NT,"Staten Island, NY"
03/08/2003,Northwestern,61,Iowa,77,,
03/08/2003,Wyoming,70,Utah,86,,
03/08/2003,Mississippi,64,Arkansas,54,,
03/08/2003,Akron,66,Buffalo,70,,
03/08/2003,Western Michigan,71,Northern Illinois,67,1,
03/08/2003,Texas,76,Oklahoma,71,,
03/08/2003,Clemson,56,Georgia Tech,66,,
03/08/2003,Evansville,51,Southwest Missouri St.,65,NT,"St. Louis, MO"
03/08/2003,Notre Dame,86,Georgetown,80,,
03/08/2003,Oregon,80,Arizona,88,,
03/08/2003,Auburn,45,Mississippi St.,67,,
03/08/2003,Rhode Island,76,Duquesne,71,,
03/08/2003,Texas Tech,68,Baylor,74,,
03/08/2003,La Salle,62,Richmond,75,,
03/08/2003,Hampton,44,Norfolk St.,48,,
03/08/2003,Tennessee Tech,57,Austin Peay,63,NT,"Nashville, TN"
03/08/2003,Iona,75,Niagara,81,NT,"Trenton, NJ"
03/08/2003,Navy,57,American,72,NT,"Upper Marlboro, MD"
03/08/2003,Fairleigh Dickinson,63,Monmouth,51,NT,"Staten Island, NY"
03/08/2003,Oregon St.,64,Arizona St.,74,,
03/08/2003,San Diego St.,72,Nevada Las Vegas,83,,
03/08/2003,East Tennessee St.,97,Chattanooga,90,NT,"North Charleston, SC"
03/08/2003,New Mexico,60,Air Force,68,,
03/08/2003,Denver,72,Louisiana Lafayette,68,NT,"Bowling Green, KY"
03/08/2003,Charlotte,59,Louisville,100,,
03/08/2003,Yale,60,Dartmouth,50,,
03/08/2003,Brown,93,Harvard,80,,
03/08/2003,Cornell,52,Pennsylvania,69,,
03/08/2003,Fairfield,68,St. Peter's,60,NT,"Trenton, NJ"
03/08/2003,Creighton,57,Indiana St.,56,NT,"St. Louis, MO"
03/08/2003,Northern Arizona,74,Idaho St.,85,T,
03/08/2003,Columbia,40,Princeton,44,,
03/08/2003,Miami OH,51,Marshall,58,,
03/08/2003,Morgan St.,50,Coppin St.,59,,
03/08/2003,South Carolina St.,77,North Carolina A&T,74,,
03/08/2003,Lafayette,89,Colgate,76,NT,"Upper Marlboro, MD"
03/08/2003,Indiana,66,Penn St.,74,,
03/08/2003,Iowa St.,63,Kansas St.,74,,
03/08/2003,Washington St.,68,Southern California,86,,
03/08/2003,Tennessee,70,Vanderbilt,65,,
03/08/2003,Louisiana Tech,61,Southern Methodist,84,,
03/08/2003,Alabama St.,67,Grambling,63,,
03/08/2003,St. Francis NY,67,Central Connecticut,62,NT,"Staten Island, NY"
03/08/2003,Southern Mississippi,61,Tulane,74,,
03/08/2003,South Florida,63,Texas Christian,75,,
03/08/2003,Fresno St.,71,Rice,92,,
03/08/2003,Arkansas Pine Bluff,68,Mississippi Valley St.,75,,
03/08/2003,Alabama A&M,72,Jackson St.,81,,
03/08/2003,Alcorn St.,64,Prairie View A&M,75,,
03/08/2003,Southern,65,Texas Southern,79,,
03/08/2003,Old Dominion,52,Drexel,61,NT,"Richmond, VA"
03/08/2003,St. John's,76,Miami FL,73,,
03/08/2003,Nebraska,69,Colorado,84,,
03/08/2003,Colorado St.,55,Brigham Young,67,,
03/08/2003,San Francisco,70,Loyola Marymount,56,NT,"San Diego, CA"
03/08/2003,Pacific,70,Utah St.,75,,
03/08/2003,Siena,70,Marist,68,NT,"Trenton, NJ"
03/08/2003,sacramento st.,88,Montana,75,T,
03/08/2003,Bradley,66,Wichita St.,70,NT,"St. Louis, MO"
03/08/2003,California,60,Stanford,72,,
03/08/2003,Boise St.,65,San Jose St.,47,,
03/08/2003,UC Santa Barbara,70,UC Riverside,55,,
03/08/2003,Cal Poly,85,Cal St. Fullerton,88,1,
03/08/2003,Long Beach St.,60,UC Irvine,95,,
03/08/2003,Cal St. Northridge,86,Idaho,78,2,
03/08/2003,Tulsa,79,Nevada,73,,
03/08/2003,Washington,72,UCLA,83,,
03/08/2003,Detroit,55,Butler,58,NT,"Milwaukee, WI"
03/08/2003,James Madison,53,Virginia Commonwealth,73,nT,"Richmond, VA"
03/08/2003,Illinois Chicago,73,Wisconsin Milwaukee,75,T,
03/08/2003,Florida International,60,Western Kentucky,71,T,
